gesture_id,Ax,Ay,Az
58,1.496,-0.385,9.95
58,1.729,-0.302,9.955
58,1.508,-0.16,9.998
58,2.047,-0.491,9.95
58,2.373,-0.613,9.924
58,1.463,-0.256,9.991
58,1.848,-0.431,9.929
58,1.602,-0.383,9.934
58,3.515,-1.52,9.821
58,1.99,-0.639,9.953
58,1.52,-0.168,9.993
58,1.556,-0.086,9.974
58,1.525,-0.122,9.979
58,1.539,-0.127,9.946
58,1.374,-0.105,9.996
58,1.338,-0.129,10.005
58,1.322,-0.081,9.981
58,1.252,-0.034,10.029
58,1.3,-0.084,9.974
58,1.329,0.002,10.001
58,1.35,-0.139,10.003
58,1.336,-0.084,9.979
58,1.707,0.321,10.005
58,1.678,0.314,9.991
58,1.542,0.168,10.027
58,1.597,0.045,9.993
58,2.105,0.333,9.946
58,1.721,0.041,9.955
58,1.937,0.338,9.969
58,2.006,0.283,9.962
58,1.75,0.297,9.989
58,1.846,0.098,9.953
58,1.879,-0.041,9.955
58,1.858,0.273,9.91
58,1.458,0.302,9.955
58,1.738,0.29,9.943
58,1.666,0.22,9.981
58,1.635,0.019,9.979
58,1.516,0.012,9.972
58,1.932,0.024,9.924
58,1.29,0.213,9.974
58,1.719,0.026,9.979
58,1.501,-0.022,9.979
58,1.923,0.029,9.962
58,1.532,0.077,10.003
58,1.425,0.098,9.962
58,1.559,0.275,9.986
58,1.535,0.103,10.001
58,1.305,-0.105,9.981
58,1.367,-0.086,10.005
58,1.463,-0.141,9.962
58,1.398,-0.01,10.039
58,1.302,-0.208,9.993
58,1.219,-0.081,9.967
58,1.123,-0.069,10.015
58,1.12,-0.376,9.991
58,1.336,-0.23,9.974
58,0.994,-0.117,10.027
58,1.159,-0.294,10.046
58,0.907,-0.405,10.013
58,0.869,-0.362,10.034
58,1.049,-0.256,10.017
58,1.228,-0.175,9.981
58,0.776,-0.278,10.051
58,1.109,-0.34,10.005
58,1.381,-0.151,10.022
58,0.783,-0.287,10.036
58,0.953,-0.208,10.01
58,1.142,-0.077,10.022
58,1.137,-0.12,10.032
58,0.876,-0.304,10.008
58,1.073,-0.201,9.969
58,0.977,-0.148,9.989
58,0.857,-0.354,10.063
58,1.089,-0.395,10.058
58,1.097,-0.187,10.017
58,1.216,-0.297,10.022
58,1.18,-0.204,10.01
58,1.027,-0.271,9.965
58,0.802,-0.218,10.048
58,0.723,-0.369,10.051
58,1.166,-0.33,10.017
58,0.754,-0.273,10.015
58,1.482,-0.034,9.996
58,1.312,0.034,9.924
58,0.783,-0.261,10.025
58,0.905,-0.498,10.032
58,0.622,-0.462,10.084
58,0.673,-0.421,10.065
58,1.398,-0.16,9.969
58,0.883,-0.275,10.027
58,0.936,-0.23,10.032
58,2.198,0.196,9.917
58,0.929,-0.084,10.046
58,0.527,-0.433,10.053
58,1.211,-0.182,10.013
58,1.305,-0.043,9.981
58,1.355,-0.031,9.969
58,1.317,-0.129,9.981
58,1.269,-0.06,10.034
58,1.276,-0.055,10.02
58,1.358,-0.11,10.005
58,1.302,-0.081,9.936
58,1.305,-0.108,10.06
58,1.279,-0.639,9.955
58,1.386,-0.73,9.981
58,1.348,-0.658,10.013
58,1.374,-1.049,10.008
58,0.994,-1.192,10.032
58,1.125,-1.152,9.991
58,1.41,-1.269,10.001
58,1.437,-1.312,10.01
58,1.434,-1.276,9.943
58,1.302,-0.764,10.082
58,1.247,-0.816,9.996
58,1.307,-1.034,9.953
58,1.367,-0.63,10.013
58,1.331,-0.505,10.015
58,1.252,-0.517,9.95
58,1.135,-0.038,10.013
58,1.887,0.045,9.984
58,1.228,0.026,9.984
58,1.034,0.007,10.008
58,1.25,0.273,9.996
58,1.226,0.347,10.001
58,1.389,-0.347,9.957
58,0.917,0.213,10.015
58,1.654,-0.146,9.95
58,1.542,0.306,9.974
58,1.226,-0.192,9.981
58,1.451,0.045,10.001
58,1.259,0.115,9.972
58,1.003,-0.098,10.003
58,1.065,-0.165,10.015
58,1.01,-0.187,9.998
58,0.986,-0.273,9.996
58,1.192,-0.328,9.955
58,1.154,0.168,10.01
58,1.238,0.074,9.981
58,1.358,-0.129,9.991
58,1.123,0.508,9.998
58,1.262,0.496,9.96
58,1.262,0.515,9.981
58,1.566,0.014,10.003
58,1.369,0.235,10.01
58,1.032,0.548,10.013
58,1.293,-0.18,9.953
58,1.329,0.232,9.984
58,1.245,0.218,9.986
58,1.219,-0.127,9.974
58,1.41,0.06,9.974
58,1.329,0.254,9.979
58,1.199,0.273,10.005
58,1.226,0.16,10.032
58,1.587,0.261,9.974
58,1.334,0.192,9.948
58,1.432,0.115,9.969
58,1.571,0.017,9.967
58,1.343,-0.163,9.977
58,1.226,0.541,9.998
58,1.274,0.455,9.981
58,1.255,0.457,9.962
58,1.36,0.943,9.957
58,1.211,0.867,10.01
58,1.295,1.245,9.962
58,1.417,0.962,9.965
58,1.336,0.366,9.989
58,1.288,-0.038,10.036
58,1.245,-0.096,10.013
58,1.269,-0.072,9.962
58,1.307,-0.065,9.95
58,1.3,-0.074,9.981
58,1.238,-0.072,9.989
58,1.25,-0.041,9.996
58,1.267,-0.084,10.036
58,1.259,-0.089,9.989
58,1.271,-0.072,10.015
58,1.271,-0.048,10.005
58,1.255,-0.065,9.986
58,1.262,-0.079,9.967
58,1.29,-0.072,10.01
58,1.281,-0.067,9.991
58,1.24,-0.079,10.041
58,1.264,-0.053,10.008
67,1.274,-0.029,10.017
67,1.247,-0.105,10.032
67,1.288,-0.11,9.962
67,1.317,-0.06,9.974
67,1.267,-0.081,10.003
67,1.25,-0.079,9.998
67,1.295,-0.053,9.986
67,1.3,-0.093,9.989
67,1.288,-0.103,9.977
67,1.298,-0.05,9.989
67,1.267,-0.084,9.979
67,1.293,-0.084,10.022
67,1.29,-0.067,9.991
67,1.269,-0.117,9.969
67,1.276,-0.077,9.979
67,1.281,-0.06,10.022
67,1.271,-0.132,9.998
67,1.298,-0.089,10.029
67,1.305,-0.081,10.025
67,1.276,-0.101,10.048
67,1.283,-0.093,9.993
67,1.293,-0.053,9.986
67,1.255,-0.101,9.989
67,1.283,-0.086,9.972
67,1.31,-0.074,10.027
67,1.274,-0.101,10.005
67,1.252,-0.079,10.01
67,1.286,-0.034,9.998
67,1.271,-0.12,10.025
67,1.317,-0.115,10.008
67,-1.192,0.589,10.216
67,-0.644,0.62,10.24
67,1.276,-0.05,9.967
67,1.034,0.438,10.111
67,0.28,0.441,10.036
67,0.809,0.271,9.998
67,0.895,0.182,10.039
67,0.831,0.347,10.053
67,0.532,0.448,10.089
67,0.869,0.235,10.058
67,0.496,0.306,10.092
67,1.295,0.18,10.025
67,0.836,0.158,10.032
67,1.003,0.045,10.058
67,0.704,0.18,10.044
67,0.694,0.196,10.015
67,1.484,-0.182,10.015
67,1.207,-0.038,10.06
67,1.343,-0.024,10.032
67,0.984,-0.074,10.039
67,2.021,-0.266,9.95
67,1.733,0.043,9.953
67,1.243,-0.012,10.032
67,0.642,0.134,10.017
67,1.118,0.077,9.996
67,1.875,-0.299,9.984
67,1.626,-0.476,9.946
67,0.929,-0.239,10.068
67,1.97,-0.347,9.919
67,1.302,0.002,9.977
67,1.769,-0.484,9.957
67,1.784,-0.39,9.981
67,1.678,-0.237,9.95
67,0.994,-0.043,10.013
67,1.738,-0.448,9.96
67,2.289,-0.517,9.943
67,1.437,-0.493,9.967
67,1.58,-0.263,9.993
67,1.367,-0.309,9.984
67,1.614,-0.268,9.926
67,2.193,-0.761,9.883
67,1.58,-0.474,9.977
67,1.867,-0.354,9.905
67,1.52,-0.366,10.027
67,1.913,-0.488,9.977
67,1.944,-0.354,9.919
67,1.686,-0.486,9.974
67,1.903,-0.371,9.955
67,1.465,-0.153,9.981
67,1.578,-0.211,9.914
67,1.647,-0.127,9.977
67,1.231,-0.026,10.022
67,2.155,-0.508,9.941
67,1.307,-0.18,10.022
67,1.477,-0.235,10.015
67,1.647,-0.251,9.938
67,1.214,-0.036,9.998
67,1.437,-0.156,10.015
67,1.616,-0.235,9.969
67,1.274,-0.065,10.003
67,1.568,-0.194,9.972
67,1.35,-0.098,9.986
67,1.417,-0.156,9.991
67,1.338,-0.096,9.981
67,1.305,-0.077,9.993
67,1.295,-0.077,9.986
67,1.302,-0.081,9.969
67,1.295,-0.093,9.989
67,1.942,0.469,9.948
67,1.911,0.886,9.914
67,2.107,0.824,9.922
67,1.796,0.472,9.926
67,2.15,0.5,9.953
67,2.095,0.359,9.972
67,1.808,0.294,9.967
67,1.595,0.139,9.974
67,1.645,0.333,9.974
67,1.42,0.266,9.979
67,1.714,0,9.957
67,1.539,0.062,9.967
67,1.549,-0.036,9.972
67,1.528,-0.172,9.957
67,1.635,-0.124,9.974
67,1.389,-0.182,9.972
67,1.41,-0.01,9.989
67,1.468,-0.06,9.979
67,1.549,-0.184,9.977
67,1.523,-0.259,9.979
67,1.566,-0.074,9.996
67,1.384,0.022,9.962
67,1.216,-0.108,9.993
67,1.405,-0.271,10.022
67,1.022,-0.213,9.998
67,1.35,-0.127,10.017
67,1.25,-0.129,10.017
67,1.288,-0.141,9.996
67,1.032,-0.117,10.032
67,1.391,-0.192,9.957
67,1.48,-0.129,10.01
67,1.537,-0.139,9.953
67,1.446,0.132,10.001
67,1.542,-0.038,9.965
67,1.427,-0.23,9.957
67,1.08,-0.057,10.065
67,1.235,-0.273,10.02
67,1.073,-0.316,10.001
67,1.188,-0.239,10.025
67,1.25,-0.163,10.027
67,0.812,-0.06,10.015
67,1.46,-0.158,9.972
67,1.092,-0.122,10.044
67,1.219,-0.136,10.003
67,1.36,-0.266,10.001
67,1.053,-0.194,10.039
67,1.137,-0.302,10.008
67,1.056,-0.354,10.01
67,0.891,-0.242,10.027
67,1.01,-0.237,9.998
67,0.852,-0.283,10.036
67,0.828,-0.211,10.068
67,0.991,-0.285,10.048
67,0.702,-0.278,10.02
67,0.888,-0.354,10.022
67,1.07,-0.239,9.998
67,1.13,-0.156,10.013
67,1.085,-0.079,10.013
67,1.003,-0.108,10.029
67,1.31,-0.156,10.005
67,1.003,-0.189,10.032
67,0.979,-0.33,10.017
67,1.001,-0.139,9.977
67,0.871,-0.266,10.02
67,1.061,-0.158,9.979
67,1.008,-0.134,10.013
67,1.14,-0.165,10.034
67,1.156,-0.177,10.036
67,1.018,-0.177,9.984
67,0.998,-0.283,10.003
67,1.085,-0.223,10.01
67,0.74,-0.407,10.036
67,1.161,-0.129,10.051
67,1.269,-0.079,10.001
67,0.898,-0.215,10.003
67,1.053,-0.247,9.986
67,1.355,-0.077,10.008
67,1.326,-0.014,9.986
67,1.566,0.074,10.003
67,1.293,-0.002,9.996
67,0.974,-0.208,10.022
67,1.065,-0.273,9.996
67,1.14,-0.165,10.005
67,1.255,-0.062,10.017
67,1.279,-0.065,9.993
67,1.298,-0.093,9.986
67,1.29,-0.096,9.996
67,1.281,-0.091,10.032
67,1.281,-0.045,9.95
67,1.262,-0.048,10.02
67,1.302,-0.069,9.957
67,1.81,-4.781,9.867
67,1.456,-1.097,9.989
67,1.367,-1.01,10.022
67,0.898,-1.018,9.998
67,1.132,-1.183,10.02
67,0.883,-1.046,9.991
67,1.298,-1.209,10.01
67,1.573,-0.965,9.926
67,1.188,-0.673,10.063
67,1.616,-0.431,9.974
67,1.451,-0.256,9.953
67,1.369,-0.412,9.967
67,1.369,-0.084,9.998
67,1.453,-0.306,9.981
67,1.513,-0.101,9.984
67,1.736,-0.17,9.941
67,1.221,-0.156,10.046
67,1.097,0.019,10.01
67,1.125,-0.062,9.972
67,1.343,-0.206,9.972
67,1.113,-0.424,9.979
67,1.001,-0.555,10.005
67,1.041,-0.644,10.027
67,1.128,-0.407,10.056
67,1.338,-0.357,10.02
67,1.319,-0.184,9.965
67,1.137,-0.318,10.01
67,1.202,-0.594,10.022
67,1.18,0.057,9.969
67,1.015,0.151,9.984
67,1.302,0.196,10.051
67,1.085,0.192,10.017
67,1.324,0.17,9.986
67,1.293,0.373,9.969
67,1.341,0.678,10.008
67,1.36,0.838,9.965
67,1.432,0.661,10.013
67,1.425,0.656,9.991
67,1.293,0.651,9.996
67,1.322,-0.014,9.986
67,1.226,-0.136,10.008
67,1.154,-0.637,10.032
67,1.068,-0.409,10.01
67,1.279,-0.268,10.003
67,1.247,-0.01,10.005
67,1.439,0.156,10.003
67,1.219,0.026,9.993
67,1.63,-0.103,9.957
67,1.487,0.105,10.005
67,1.226,0.244,10.005
67,1.307,-0.086,9.989
67,1.185,0.323,10.008
67,0.941,0.393,10.005
67,1.276,0.024,9.962
67,1.197,-0.098,10.029
67,1.164,0.093,10.015
67,1.12,0.314,10.01
67,0.962,0.034,10.046
67,1.161,0.177,9.986
67,1.494,0.168,9.981
67,1.362,0.625,9.977
67,1.288,0.321,9.981
67,1.338,0.297,10.013
67,1.358,0.467,9.991
67,1.243,0.215,10.015
67,1.324,0.271,9.993
67,1.319,0.206,9.998
67,1.276,0.476,10.01
67,1.264,0.532,9.979
67,1.24,0.421,9.977
67,1.286,0.4,9.974
67,1.274,0.177,9.993
67,1.283,-0.029,10.005
67,1.231,-0.101,10.02
67,1.264,-0.084,9.998
67,1.271,-0.062,9.977
67,1.276,-0.108,10.001
67,1.247,-0.067,10.005
67,1.228,-0.06,10.008
67,1.267,-0.077,9.981
67,1.281,-0.057,9.991
67,1.267,-0.079,9.993
67,1.231,-0.081,10.015
67,1.252,-0.038,9.974
81,1.132,0.022,9.989
81,1.334,-0.096,9.946
81,1.288,-0.062,10.017
81,1.276,-0.132,9.993
81,1.295,-0.06,9.965
81,1.288,-0.055,9.993
81,1.24,-0.12,10.027
81,1.257,-0.081,9.996
81,1.302,-0.096,9.972
81,1.293,-0.038,9.989
81,1.245,-0.062,10.025
81,1.231,-0.11,10.015
81,1.302,-0.038,10.005
81,1.314,-0.05,9.96
81,1.247,-0.086,9.998
81,1.235,-0.062,9.974
81,1.271,-0.017,10.005
81,1.29,-0.172,10.032
81,1.12,0.596,10.053
81,1.295,-0.206,10.051
81,1.422,0.18,9.917
81,1.393,0.493,9.931
81,1.3,0.678,9.974
81,1.334,0.769,9.986
81,1.355,0.366,10.039
81,1.161,0.433,10.02
81,1.231,0.508,10.005
81,1.3,0.723,9.931
81,1.159,0.62,10.003
81,1.31,0.488,9.962
81,1.322,0.548,9.981
81,1.29,0.496,10.001
81,1.358,0.405,9.962
81,1.518,0.215,9.965
81,1.197,0.163,9.972
81,1.489,0.309,9.998
81,1.523,0.294,9.955
81,1.204,0.215,10.015
81,1.202,0.548,9.974
81,1.274,-0.017,10.025
81,1.542,0.057,9.962
81,1.362,0.012,9.979
81,1.561,-0.072,9.969
81,1.654,-0.029,9.998
81,1.353,0.134,9.938
81,1.611,-0.093,9.969
81,1.094,0.079,10.025
81,1.607,-0.141,9.96
81,1.666,0.043,9.979
81,1.185,0.4,10.017
81,1.298,-0.093,9.957
81,1.525,-0.764,10.041
81,1.041,-0.539,10.013
81,1.271,-0.797,10.039
81,1.413,-0.927,9.979
81,1.353,-0.723,9.946
81,1.214,-0.486,9.993
81,1.389,-0.402,10.015
81,1.142,-0.397,9.979
81,1.298,-0.508,9.965
81,1.188,-0.476,10.003
81,1.228,-0.575,9.993
81,1.408,-0.436,9.984
81,1.082,-0.548,10.027
81,1.307,-0.498,9.962
81,1.346,-0.189,9.996
81,1.42,-0.136,9.977
81,1.276,-0.108,9.989
81,1.255,-0.421,9.998
81,1.25,-0.168,10.039
81,1.24,-0.23,10.025
81,1.214,-0.263,10.058
81,1.355,-0.508,9.974
81,1.353,-0.555,10.01
81,1.362,-0.491,9.979
81,1.405,-0.464,10.003
81,1.348,-0.17,9.996
81,1.259,-0.455,9.998
81,1.293,-0.098,9.974
81,1.367,-0.014,10.008
81,1.226,-0.211,10.02
81,1.381,-0.534,9.967
81,1.396,-0.414,9.979
81,1.276,-0.754,9.993
81,1.293,-0.611,9.996
81,1.36,-0.503,9.993
81,1.317,-0.476,9.967
81,1.274,-0.184,9.991
81,1.298,-0.062,10.01
81,1.293,-0.038,10.008
81,1.279,-0.067,10.013
81,1.286,-0.065,10.025
81,1.281,-0.055,9.989
81,1.092,-0.4,9.986
81,0.637,-0.192,10.209
81,1.032,-0.639,10.001
81,0.761,-0.79,10.068
81,1.02,-0.675,10.01
81,0.733,-0.646,10.001
81,0.587,-1.087,10.072
81,0.776,-0.881,10.022
81,0.893,-0.807,9.984
81,0.697,-0.704,10.044
81,0.589,-0.919,10.027
81,0.862,-0.855,10.015
81,1.001,-0.543,9.969
81,1.02,-0.481,10.039
81,1.025,-0.433,10.005
81,1.305,-0.175,10.015
81,0.962,-0.388,10.015
81,1.578,-0.129,10.001
81,1.132,-0.017,9.938
81,1.415,0.072,9.969
81,1.437,0.072,10.005
81,1.156,-0.031,9.981
81,1.458,-0.084,9.981
81,1.477,0.151,10.027
81,1.408,0.244,10.013
81,1.31,0.081,10.02
81,1.171,-0.096,9.948
81,1.585,0.079,9.991
81,1.463,0.249,9.955
81,1.693,0.144,9.929
81,1.48,0.239,10.034
81,1.738,0.273,9.948
81,1.518,0.321,9.931
81,1.434,0.01,9.957
81,1.561,0.136,9.95
81,1.652,0.175,9.979
81,1.659,0.22,9.957
81,1.595,0.175,9.953
81,1.422,0.208,10.001
81,1.532,0.175,9.96
81,1.458,0.093,9.986
81,1.508,0.168,10.001
81,1.516,0.182,9.989
81,1.295,0.081,9.989
81,1.159,0.014,10.003
81,1.429,-0.01,9.967
81,1.168,-0.182,9.967
81,1.448,-0.117,9.974
81,1.355,0.127,10.001
81,1.283,0.163,10.015
81,1.508,0.115,9.974
81,1.453,0.127,9.965
81,1.525,0.124,9.989
81,1.432,0.124,9.955
81,1.549,0.129,9.96
81,1.362,0.055,9.993
81,1.626,0.18,9.996
81,1.176,0.141,10.039
81,1.192,-0.081,10.003
81,1.561,0.089,9.989
81,1.674,0.122,9.972
81,1.765,0.256,9.979
81,1.654,0.211,9.979
81,1.267,-0.045,9.998
81,1.501,0.081,9.979
81,1.544,0.12,9.962
81,1.446,0.022,10.02
81,1.492,0.093,10.005
81,1.298,-0.029,9.998
81,1.25,-0.077,10.001
81,1.247,-0.06,9.977
81,1.245,-0.062,10.015
81,1.243,-0.077,10.017
81,1.25,-0.084,9.981
81,1.269,-0.091,10.01
81,1.274,-0.079,9.993
81,1.226,-0.06,10.013
81,1.233,-0.069,10.001
81,1.267,-0.05,9.996
81,1.434,-0.251,10.048
81,1.176,-0.05,10.029
81,1.705,-0.443,9.948
81,1.377,-0.266,9.948
81,1.52,-0.278,9.979
81,1.528,-0.244,9.957
81,1.595,-0.239,9.962
81,1.884,-0.551,9.943
81,1.858,-0.479,9.989
81,1.537,-0.273,9.967
81,1.504,-0.153,9.969
81,1.403,-0.136,9.979
81,1.729,-0.268,9.95
81,1.525,-0.103,9.943
81,1.769,-0.223,9.969
81,1.604,-0.091,9.986
81,1.499,-0.163,9.965
81,1.504,-0.39,10.01
81,1.25,-0.33,10.013
81,1.35,-0.158,10.02
81,1.3,-0.029,10.027
81,1.288,0.019,9.974
81,1.654,-0.294,9.984
81,0.953,0.124,9.996
81,1.401,-0.177,9.977
81,0.922,0.12,9.986
81,1.487,-0.177,9.969
81,1.317,0.06,10.005
81,1.006,0,9.989
81,0.915,0.129,10.041
81,1.307,-0.093,9.965
81,1.717,-0.352,9.955
81,0.749,0.225,10.048
81,0.757,0.175,10.017
81,0.666,0.342,9.998
81,1.549,-0.352,9.95
81,1.221,-0.089,9.957
81,1.329,-0.172,9.991
81,1.283,0.036,9.977
81,1.089,0.055,9.998
81,1.058,-0.024,10.041
81,0.836,0.074,10.065
81,1.425,-0.223,9.965
81,1.142,-0.057,10.003
81,1.166,0.084,9.981
81,1.264,-0.014,10.001
81,0.788,0.247,10.051
81,0.888,0.168,10.003
81,0.845,0.146,10.053
81,1.233,0.055,10.005
81,0.711,0.077,10.075
81,0.871,0.151,9.998
81,1.384,-0.139,10.008
81,0.761,0.266,10.036
81,0.848,0.199,10.048
81,0.505,0.285,10.01
81,1.274,-0.108,10.008
81,0.931,0.163,10.017
81,0.905,0.127,10.034
81,0.915,0.113,9.996
81,1.041,-0.036,9.984
81,0.551,0.283,10.008
81,1.147,0.029,10.036
81,0.833,0.275,10.034
81,0.723,0.132,9.989
81,0.867,0.113,10.039
81,1.19,0.01,10.003
81,1.185,-0.101,10.008
81,1.293,-0.108,10.001
81,1.154,0.026,9.991
81,1.247,-0.062,9.991
81,1.25,-0.062,9.986
81,1.267,-0.077,9.998
81,1.257,-0.077,10.008
81,1.247,-0.038,10.005
81,1.269,-0.067,10.005
81,1.245,-0.096,9.991
81,1.252,-0.05,9.998
81,1.247,-0.072,10.001
81,1.25,-0.084,9.974
83,1.276,-0.036,9.984
83,1.307,-0.053,9.972
83,1.283,-0.084,9.984
83,1.262,-0.005,9.986
83,1.235,-0.091,9.96
83,1.305,0.065,9.972
83,1.276,0.704,9.979
83,1.226,0.687,9.974
83,1.223,0.146,10.015
83,1.267,0.342,9.969
83,1.223,0.759,10.015
83,1.12,0.788,9.969
83,1.123,0.675,9.998
83,1.451,0.357,9.984
83,1.401,0.491,9.969
83,1.207,0.462,10.001
83,1.269,0.285,9.998
83,1.226,0.218,9.972
83,1.156,0.077,10.001
83,1.338,0.292,9.993
83,1.24,0.069,9.998
83,1.24,0.034,9.972
83,1.331,0.057,9.991
83,1.456,-0.115,9.981
83,1.319,0.175,9.965
83,1.116,0.235,9.991
83,1.276,0.206,9.998
83,1.338,0.357,9.998
83,1.413,0.172,9.984
83,1.255,0.287,9.989
83,1.427,0.105,10.008
83,1.267,0.172,9.941
83,1.386,0.081,9.965
83,1.413,0.096,9.972
83,1.427,0.136,9.977
83,1.128,0.232,10.005
83,1.109,0.139,10.015
83,1.226,0.089,9.977
83,1.65,0.026,9.96
83,1.053,0.136,10.044
83,1.152,-0.079,9.993
83,1.35,0.105,10.008
83,1.437,0.031,9.957
83,1.276,0.096,10.022
83,1.104,-0.093,10.056
83,1.159,-0.096,10.051
83,1.494,-0.136,9.955
83,1.492,-0.314,10.029
83,1.48,-0.247,10.017
83,1.207,-0.321,10.029
83,1.154,0.034,10.013
83,1.516,-0.426,9.965
83,1.269,-0.297,10.025
83,1.228,-0.333,9.943
83,0.96,-0.385,10.048
83,1.355,-0.4,9.967
83,1.037,-0.354,10.022
83,1.35,-0.196,9.996
83,1.298,-0.206,9.96
83,1.188,-0.005,10.025
83,1.223,-0.132,10.015
83,1.166,-0.321,10.008
83,1.104,-0.433,9.962
83,1.338,-0.503,10.001
83,1.525,-0.481,9.991
83,1.324,-0.62,9.957
83,1.324,-0.575,9.972
83,1.379,-0.352,10.005
83,1.393,-0.46,9.984
83,1.355,-0.304,10.015
83,1.317,-0.364,9.95
83,1.331,-0.285,9.993
83,1.295,-0.18,9.989
83,1.231,-0.237,10.017
83,1.355,-0.237,9.998
83,1.487,-0.383,9.977
83,1.379,-0.244,9.953
83,1.08,-0.558,10.01
83,1.271,-0.57,10.02
83,1.204,-0.508,9.991
83,1.199,-0.682,9.986
83,1.25,-0.551,10.032
83,1.322,-0.249,9.996
83,1.262,-0.041,9.993
83,1.231,-0.225,9.998
83,1.267,-0.254,10.001
83,1.267,-0.065,9.955
83,1.262,-0.065,10.032
83,1.271,-0.06,9.998
83,1.269,-0.045,9.969
83,1.274,-0.036,9.977
83,1.269,-0.055,10.008
83,0.965,-0.33,9.981
83,1.058,-0.438,10.015
83,1.02,-0.692,10.015
83,0.943,-0.632,10.029
83,0.318,-0.936,10.034
83,0.611,-0.855,10.022
83,0.699,-0.881,10.108
83,0.723,-0.615,10.015
83,0.395,-0.639,10.051
83,0.723,-0.558,10.022
83,0.936,-0.278,10.075
83,0.548,-0.328,10.022
83,0.9,-0.448,10.008
83,0.907,-0.285,10.068
83,0.881,-0.381,10.051
83,0.96,-0.383,10.003
83,1.025,-0.235,9.984
83,1.075,-0.285,10.025
83,1.259,-0.283,9.996
83,1.439,-0.101,10.005
83,1.101,-0.041,9.984
83,1.257,-0.022,9.969
83,1.398,-0.074,10.032
83,1.207,-0.022,10.005
83,1.188,-0.11,10.005
83,1.365,-0.242,10.008
83,1.041,-0.206,10.034
83,1.099,-0.139,9.998
83,1.41,-0.115,9.996
83,1.132,0.043,10.005
83,1.07,0.091,10.003
83,1.19,0.113,10.005
83,1.544,0.151,9.941
83,1.528,0.172,9.905
83,1.221,0.127,9.941
83,1.518,0.139,9.948
83,1.623,0.122,9.972
83,1.788,0.29,9.924
83,1.415,0.309,9.969
83,1.346,0.273,9.984
83,1.544,0.218,9.998
83,1.52,0.39,9.95
83,1.492,0.17,9.979
83,1.82,0.261,9.938
83,1.468,0.127,9.941
83,1.379,0.239,9.977
83,1.559,0.127,9.969
83,1.41,0.072,9.965
83,1.451,0.096,9.998
83,1.358,0.048,9.989
83,1.415,0.081,9.974
83,1.425,0.156,9.993
83,1.403,0.127,9.989
83,1.64,0.187,10.01
83,1.496,0.211,9.965
83,1.489,0.115,9.941
83,1.762,0.048,9.967
83,1.889,0.294,9.938
83,1.803,0.34,9.974
83,1.832,0.378,9.95
83,1.705,0.247,9.965
83,1.607,0.153,9.984
83,1.595,0.151,9.974
83,1.346,0.005,9.993
83,1.295,-0.065,9.991
83,1.259,-0.084,10.022
83,1.233,-0.096,9.993
83,1.678,-0.505,10.084
83,2.607,-1.372,9.823
83,2.006,-0.795,9.974
83,2.057,-0.606,9.912
83,1.537,-0.201,9.95
83,1.755,-0.227,9.96
83,1.97,-0.431,9.955
83,1.504,-0.395,9.996
83,1.731,-0.414,9.989
83,1.583,-0.261,9.936
83,1.468,-0.201,9.969
83,1.451,-0.168,9.938
83,1.451,-0.189,10.008
83,1.693,-0.215,9.953
83,1.549,-0.232,9.998
83,1.669,-0.294,9.934
83,1.398,-0.136,10.017
83,1.319,-0.096,9.981
83,1.516,-0.297,10.005
83,1.384,-0.196,9.991
83,1.472,-0.287,9.962
83,1.341,-0.091,10.01
83,1.29,0.091,9.989
83,1.31,0.031,9.984
83,1.185,0.024,10.034
83,1.441,-0.069,10.017
83,1.314,0.115,9.989
83,1.262,0.034,9.993
83,1.307,-0.019,9.95
83,1.463,0,9.979
83,1.384,-0.139,9.984
83,1.518,-0.223,9.931
83,1.056,0.105,10.02
83,1.041,-0.026,10.001
83,1.36,-0.127,9.972
83,1.3,-0.098,10.008
83,1.427,-0.22,9.926
83,1.334,-0.101,9.991
83,1.01,0.057,10.02
83,1.166,0.057,9.991
83,1.35,0.026,9.969
83,0.769,0.326,10.034
83,0.898,0.045,10.027
83,1.429,-0.093,10.008
83,1.025,-0.017,9.993
83,0.625,0.182,10.06
83,1.3,-0.029,10.02
83,1.195,-0.041,9.989
83,0.915,0.124,10.003
83,1.233,0.103,10.034
83,1.142,0.014,9.996
83,0.824,0.105,9.972
83,0.534,0.204,10.08
83,0.747,0.199,10.01
83,0.97,0.156,10.056
83,0.728,0.213,10.056
83,1.355,-0.096,10.001
83,0.807,0.101,10.029
83,1.135,-0.038,9.955
83,0.893,0.124,10.036
83,0.709,0.069,10.046
83,1.144,-0.177,9.998
83,0.654,0.12,10.036
83,0.979,0.06,10.048
83,0.613,0.223,10.058
83,0.934,0.05,9.998
83,1.587,-0.091,9.979
83,1.168,-0.103,9.998
83,1.343,-0.11,9.941
83,1.039,-0.072,10.013
83,0.895,0.031,10.051
83,1.233,-0.05,10.02
83,1.199,-0.067,9.984
83,1.255,-0.045,9.979
83,1.233,-0.067,10.003
83,1.259,-0.079,10.001
83,1.267,-0.072,9.986
83,1.288,-0.098,10.025
83,1.271,-0.091,9.974
83,1.274,-0.038,10.02
84,1.147,-0.005,10.053
84,1.166,-0.022,10.022
84,1.269,-0.081,9.979
84,1.25,-0.026,9.998
84,1.271,-0.055,9.946
84,1.255,-0.079,10.001
